0.459730327129364,0.5753538012504578,0.7307513356208801
0.4594928026199341,0.5749730467796326,0.7301026582717896
0.4592478573322296,0.5745759606361389,0.7294389009475708
0.458999365568161,0.5741816163063049,0.7287785410881042
0.458759605884552,0.573775589466095,0.7281114459037781
0.45850908756256104,0.5733696222305298,0.7274336218833923
0.4582521319389343,0.5729745030403137,0.7267529964447021
0.4580022394657135,0.5725727081298828,0.7260730862617493
0.4577447474002838,0.5721668601036072,0.7253925204277039
0.4574819803237915,0.5717566609382629,0.7247171998023987
0.4572221636772156,0.5713460445404053,0.7240318655967712
0.4569593071937561,0.5709385275840759,0.723334014415741
0.4566876292228699,0.5705302357673645,0.7226318717002869
0.456419438123703,0.5701059699058533,0.7219248414039612
0.45614975690841675,0.5696818232536316,0.7212276458740234
0.45587342977523804,0.5692545175552368,0.7205167412757874
0.4555920660495758,0.5688228011131287,0.7198204398155212
0.45531001687049866,0.5684027075767517,0.7190941572189331
0.45502665638923645,0.5679745674133301,0.7183746695518494
0.4547405242919922,0.5675432682037354,0.7176563739776611
0.4544476568698883,0.5671043395996094,0.7169240713119507
0.4541616141796112,0.5666742324829102,0.7161986231803894
0.45386913418769836,0.5662345290184021,0.7154660820960999
0.45357248187065125,0.565789520740509,0.7147201895713806
0.45327311754226685,0.565341591835022,0.713971734046936
0.452972412109375,0.5648908019065857,0.7132329344749451
0.45267778635025024,0.5644432902336121,0.7124903202056885
0.45237043499946594,0.5639790892601013,0.7117367386817932
0.45206570625305176,0.5635237693786621,0.7109693288803101
0.45175883173942566,0.563062310218811,0.7101975083351135
0.4514491856098175,0.5626062750816345,0.7094336152076721
0.45112910866737366,0.5621491074562073,0.7086634635925293
0.45080673694610596,0.5616856813430786,0.7078953981399536
0.45049235224723816,0.5612045526504517,0.707120418548584
0.45016390085220337,0.5607321262359619,0.7063286900520325
0.44983530044555664,0.5602567791938782,0.7055374979972839
0.4495112895965576,0.5597798228263855,0.7047412991523743
0.4491833746433258,0.5593019723892212,0.7039420008659363
0.44884371757507324,0.5588300824165344,0.7031435966491699
0.4485161304473877,0.5583317279815674,0.7023458480834961
0.4481812119483948,0.5578548312187195,0.7015211582183838
0.44783902168273926,0.5573652386665344,0.7006900906562805
0.44750285148620605,0.5568601489067078,0.6998854875564575
0.44716599583625793,0.5563632845878601,0.6990556120872498
0.4468209147453308,0.5558644533157349,0.6982278227806091
0.4464694857597351,0.5553638935089111,0.6973857879638672
0.44611290097236633,0.554855227470398,0.6965429782867432
0.44575873017311096,0.5543461441993713,0.6956973671913147
0.44539836049079895,0.5538337826728821,0.6948440670967102
0.44503751397132874,0.5533230900764465,0.6939923763275146
0.4446791708469391,0.5528026223182678,0.6931226849555969
0.4443178176879883,0.5522757768630981,0.6922490000724792
0.44394853711128235,0.5517544746398926,0.6913824081420898
0.44358089566230774,0.551224946975708,0.6905091404914856
0.44321173429489136,0.5507016181945801,0.6896212100982666
0.44284260272979736,0.5501687526702881,0.6887242197990417
0.4424705505371094,0.5496318340301514,0.687828540802002
0.4420968294143677,0.5491050481796265,0.6869293451309204
0.4417157471179962,0.5485673546791077,0.6860166192054749
0.44132229685783386,0.5480145215988159,0.6851045489311218
0.4409382939338684,0.5474622249603271,0.684185802936554
0.4405543804168701,0.5469011664390564,0.6832549571990967
0.44016018509864807,0.5463506579399109,0.6823207139968872
0.43976613879203796,0.5457964539527893,0.6813837289810181
0.439370721578598,0.5452314615249634,0.6804408431053162
0.4389679431915283,0.5446683168411255,0.679487407207489
0.43856877088546753,0.5441105961799622,0.6785308122634888
0.43817123770713806,0.5435311794281006,0.6775607466697693
0.43776628375053406,0.5429514646530151,0.6765934228897095
0.4373634457588196,0.5423672795295715,0.6756237149238586
0.4369603097438812,0.5417906641960144,0.6746310591697693
0.43654337525367737,0.5412123203277588,0.6736356019973755
0.43612799048423767,0.5406161546707153,0.6726331114768982
0.43570569157600403,0.5400263667106628,0.6716299057006836
0.43528664112091064,0.5394323468208313,0.670623779296875
0.4348626732826233,0.5388368368148804,0.6695924401283264
0.4344364404678345,0.5382305383682251,0.6685694456100464
0.43401214480400085,0.5376153588294983,0.6675337553024292
0.433585524559021,0.537000298500061,0.6664865016937256
0.433156281709671,0.5363917350769043,0.6654470562934875
0.43273061513900757,0.5357779860496521,0.6643723249435425
0.4322899281978607,0.5351535081863403,0.6633078455924988
0.431845486164093,0.5345269441604614,0.6622382998466492
0.4313971996307373,0.5338884592056274,0.6611512899398804
0.43095406889915466,0.5332503914833069,0.660057783126831
0.43050533533096313,0.5326089262962341,0.6589553952217102
0.4300559163093567,0.5319759845733643,0.6578448414802551
0.42960599064826965,0.5313165187835693,0.6567374467849731
0.42915093898773193,0.5306854844093323,0.655599057674408
0.42869460582733154,0.5300273299217224,0.6544656157493591
0.42823490500450134,0.5293539762496948,0.6533178687095642
0.42778128385543823,0.5286882519721985,0.6521674394607544
0.4273095428943634,0.5280155539512634,0.6510041952133179
0.42683160305023193,0.5273396372795105,0.6498340368270874
0.42636018991470337,0.5266631841659546,0.6486470699310303
0.42588356137275696,0.5259905457496643,0.6474630832672119
0.42541661858558655,0.5252941846847534,0.6462488770484924
0.42492032051086426,0.5246042013168335,0.6450435519218445
0.4244424104690552,0.5239027738571167,0.6438180804252625
0.42396286129951477,0.5231947302818298,0.6425884366035461
